Rank,Player ID,Player,EX Rating,Charts Rated
23203,drApcs8nitIUbtZfz0KPFKvb5bU9,FrostworkAblaze,3.814,45
23204,dr1sWiF23SIhbkD4aC2OxkirbEQ9,Arcaninos,2.010,1
23205,dqxt6fsyM0M2kdgP39zvuOHzvTjD,Hexing_Plague,2.061,2
23206,dquXjZMFJ3azHF19UjbnAx3t8L6r,harxshoot,2.309,6
23207,dqtBay6I3z2ZGyPf5kWAcAvLPFnY,Marbons,2.036,1
23208,dqozpkGe6hW8QOOIh0pRJMWbmgkZ,Alasindera,4.863,87
23209,dqoykUfbhddocrlavTeRsTq8tGzC,Sporelock,3.388,21
23210,dqoYMqjdbBJ6UMh12G0uGGkAo13X,Wulfi_Aut,2.615,13
23211,dqmfpF2E0AAQmn0Pq8l2YWBh92Mk,CatgirlChihiro,2.020,1
23212,dqlWchJBcJ93pznJg3bmhMGHSisr,EyeballXU,2.458,5
23213,dqkNI2b8Je2yjoewAaiQJJ5X0fKR,Kewbin,2.199,8
23214,dqj8GlcKqzRZrfuQWEDqfVnHqRvu,KasaneReze,2.924,18
23215,dqiAKJt8drBvCupgC1oFxFAhbB4d,LemonyCup,5.125,74
23216,dqdGLtPzoMuohlczhHC3sfmyekiT,ItsGrrrayson,4.314,171
23217,dqchMTtBvBDUCODaEQVEq0kdGz7n,yort,2.103,3
23218,dqUBxSJChCEwplIs8LAwPwKXHd5V,ryoma339,2.457,9
23219,dqUA4iGOEtGDvOCIMtRyq0kRkRSW,kosmic_Surfer111,4.124,49
23220,dqRuCIiopGpeeQ0e3V7g392KDpAh,UnfunnyBone,2.952,44
23221,dqQd6hrpRmGXuyvyoKCvqaqLSPHM,GRETELune,2.924,22
23222,dqKQU65du3D49E3xX2RmeJNmuzWg,Theonepicehunter,4.243,63
23223,dqJaICDp5kdvjdxoYgNgsdLFSDIT,DARI,2.090,3
23224,dqE3M0w4TrVnPklsuVRobyR3Ob2A,お姉さん,2.121,4
23225,dqDaqcCl7tEVlRVSe4DlMinmf4hU,Toonara,2.785,13
23226,dq95KuUoJDk8LZ1mi8dhbFa1x2Nj,TbK,4.690,98
23227,dq7kM6XHoWsGK9L6uHgPuqn1JViH,Orca Iguana,2.708,11
23228,dq65jo3N0vXLQL1bB7SzTymXWyDD,boltz,5.623,84
23229,dq3rcVg1Z2O5W4cY7z3GwSVY7IbP,junedabat,2.093,3
23230,dpv7qogqerZhS5y8fsUpcz6OCFO7,Netrob,9.050,162
23231,dpsQS9ik43pQ7JDuoVfAoJZq7LlU,TidyJacknives,3.623,26
23232,dppcJlMbAb7aX9Hy3xysBbusd9Lo,Fried_eggos46290,2.151,5
23233,dpi2UUr9l8TuHEALvs5OjUjeziMA,Trakz08,2.388,9
23234,dph8F0hivDvf00rajMDCz90Bmefv,Pochita,2.974,13
23235,dpZdAKOJaI6if6JEaaPYVnz75X8L,theHangedMan,3.453,35
23236,dpXnhHvvrE8nZi9ditYjDPGARa6T,Nonshamful,2.188,7
23237,dpWWZpczLWxoauGuCrhS3TZ2I41l,rain...,2.039,1
23238,dpVB5a0qb1HyDn8VzV3GKAsoRPP3,Take That,2.185,6
23239,dpUPvJ87Q6Nqtg6WCA1h3zADnkyK,Foris,4.212,71
23240,dpRmSDeEnLZgLWIHOGrNUO9eFyjk,Jay_Sanchez_,2.054,2
23241,dpOvisJWOnSnCZBHxar08j0WnEK5,socialpunk,2.301,7
23242,dpO8YXkUnVppTrjfnCeGiHKUL5j3,ryelikethebread,4.526,67
23243,dpACmuenhYqpFlWymp5zbXNiIUfK,scoolio,5.533,158
23244,dp6tXiX4UIKXLBUZ0cAmPbCraO9O,funnyman,4.215,61
23245,dp3kFs5zYluf6PbmBKjcEZLuWXKG,Fixol,5.789,211
23246,dp0gEjkwumxF3wbUaSk0O6h3xcBU,corn,6.273,35
23247,dovidGV3imc02w8dse5Kywy7CCa9,Sharky,2.006,1
23248,dokeQuIaRvt45OdIrhBbivTO1FYq,Stæmpawz,2.009,1
23249,dojolbzesRWAo7aEwO5fsIGCsehB,loser lesbian librarian,5.528,51
23250,dognxOHuSQUN02z9KRDZ83R711Yk,WPB2004,2.253,6
23251,dofn4PN6xkvh2lCpX9wViXehPNy7,Nexapore,2.023,1
23252,dob0yMwBMMQq5a4sONjFamRU7QZU,PinkThunder,2.050,1
23253,doZtRBZSYk3MpJbo67naxUf8lYl4,Beefy Fetus,2.788,14
23254,doTQOyD3AdS5VgTrsr99Aywf8VlG,bad_gamer211,2.311,7
23255,doSKGXZBY73tTZkn9An8if00lqnK,Theodolos,2.003,1
23256,doRGBH0HQXswoBKjNFGoEcFDry47,Nyro,2.251,7
23257,doQrDLTgLmUTwVGtHieEHrCWW3HM,TotteryToast30,2.504,16
23258,doQVaT0xCm5wqjREjh1fiKwdVOho,CheezySt3v3,2.320,11
23259,doK79LOAdddhO5BsVGcwj12WHzvi,SpartasLeo,3.764,35
23260,doEl1xF3rGqOJQKxMh4l8STLLKL6,Meebstatic,2.086,2
23261,do9b9QBQTxazkLdjTOIVIBDDGI7f,HanHam379,2.153,5
23262,do80xJAcY9Gy04dblTtBB4fkBKAs,bunTeeth,2.718,48
23263,do7oG60SXYkBjxXRdtXzLBAmdlqQ,Cmrntroutt,2.008,1
23264,do55swpOkP5Z9wFeHVYkrfb7ZccS,Uncle Bob,2.036,1
23265,dntoivSP6d7lxe6q7jNBKT8zgoGx,MoonUsagi-,5.404,137
23266,dnsjPInOJeSyiIHtDCPwP1BwpSOZ,Zombi3,2.379,13
23267,dnqkcwVDRsMjYqd7DTFkRrbVIvN9,illbboy,2.431,16
23268,dnpIzAtWY5T4ot3a5AZvVWZdftOs,SebiDebi,2.019,1
23269,dnjr68qc9wovKU4xDURVKn6qiyA0,takuflow21,2.005,1
23270,dnilQzvL0RrEK5c4zg2TrMlqzYhk,Vee,4.125,89
23271,dnhiD1nXQhyvjOvIJCFDdtk9tRqU,Nina Iseri,2.126,4
23272,dneFr6WbYvPQKIjIfyfA7vUjjytx,Himbibble,2.047,2
23273,dnZIKA1Q8JudDhlQ7hMT7lQGUkCF,Vanch0o9,2.039,2
23274,dnTTbZxSXU4hHAk6pJcwEVgu7fXz,CoffeeTrowel,4.680,79
23275,dnOci14IsbcoHQ9Xpv60HopKnDrm,DragonKiller,2.420,6
23276,dnLx1nEqD4XYYmFanGVSHXGAsW3e,emmy,2.090,2
23277,dnH0AW8MjPxZ9tOf9CBmko93gCEK,Kasane Teto,4.068,51
23278,dnGokzmfcfcVRVkfOgYEFSxROVE5,Inso,2.006,1
23279,dnG2sFEKIq3TAWthuLRkdFUI7TD5,ev-olution,2.155,2
23280,dnAlSosP95aSWUzUAEETOVayzFt5,Lucifia,5.835,184
23281,dn9gnic627i6evjhYEDBmFlxfqVh,PurpleSamurai,2.128,2
23282,dn8vpT2VYWNBNzzI644ap5jUODGK,Soulver,2.151,5
23283,dn3NttFBu5zswktkS5hqYfbtoEJ2,Niko~,4.228,49
23284,dn38Whu8x27LY5WpNLaYMb0tKiFn,PixelSoldier,2.037,1
23285,dmzEMiB12UwXs8Wwt9M77uM96MKL,TJ,2.289,5
23286,dmvCTOHeeeGpCW1RFQlxPA4tDhAj,eliza aznable,3.609,19
23287,dmu7Hg3ep1fVwmUQPZuXB256rX4P,lainokcomputer,2.304,6
23288,dmfnIPPkErSTsVAz29ivXcNejx4Z,Lau,2.776,17
23289,dmeLcLi5tBzt5EILrTV3ubxBI92d,Andromedan,2.789,31
23290,dmdLQvsnrc5jfbaQ0830TkNsWlQO,GlowySlime,3.534,33
23291,dmXb0JnF67o77eWTCQXwiZ0bx6vH,Jooleeah,4.021,32
23292,dmV1qO3sTjFAsOGtF8K8S1R1UJac,Mellobread,3.776,30
23293,dmUGarjVexd3gqo4jj1V9DCbDEdy,ceres,2.037,2
23294,dmR8xzW3KmsICNFFf2S08g0v2VHa,Boog,4.501,35
23295,dmPKWXoIhc8snBYdOwIZYG35ZC7U,Victor,2.345,10
23296,dmNX95QJIXLOuXZ55IZLtQdKpF5p,Саня сигма гуччи,2.036,2
23297,dmNQFhCJhlk0jghlCImZRGdgjsIG,Rika Furude,2.172,4
23298,dmGRWucaC3iehlMc8E8vGrwJ0Sqz,Lavaspook,4.128,60
23299,dmFZu0pRHmxufQ85FOSKFuSXjc9j,Wardrex,2.078,3
23300,dm326v2r1fiUSSgx5Z45KgG15pp1,Dude.brah,4.517,33
23301,dm0ve1Ou5SYpj4s4Mx0iyfcpVQXs,Botafogo no CR7,2.121,6
23302,dlxWro2IMv4NtYH54NcD6gronH2W,Frappys_Throne,2.146,4
23303,dlwax7CPT5IA67IGGbiHSy9pbJYq,Hornet,2.016,1
23304,dlwL19M0zK1undhvw6vgTUHTy207,Neko,4.322,82
23305,dlr2T0egYkSkwIPmULsesKkBweZO,RiMi,4.401,19
23306,dlmIyodV74bNBDCVK9VSr0ADFY8C,ThatOneAJ,2.075,3
23307,dljAJ6C9kh14iKVpiSxBxoG5Ieks,NanoSalmon,2.044,3
23308,dlcjqLdzm4yS5WdU2UH81KR355cd,Colress,2.082,3
23309,dlcTTsryuAHtIFYSJXDvE0oshGLQ,-: Mili :-,2.714,13
23310,dlaEUUbNzw1kwWhC23cLCuqlXxPs,swm711,2.891,17
23311,dlaAXnooDKIfan2Kz8KP73R8hHVZ,feo,2.051,2
23312,dlZcpuaPGvwNaC7nhMIc0W1vhD8l,Wintermourn,4.519,32
23313,dlWRxXHI0vmEezCHd9zALMXOVBvA,RoastedBee,2.007,1
23314,dlWQMNwNnTOUynQInwckvzv0PdXt,💜Ceilisy🤍,2.138,8
23315,dlRSOAzmOckFOoJey8rrylBgllLu,mei,2.190,7
23316,dlLjt5t0FVlAoiEpvdzNyXKXR23c,AbyssalFar,6.768,106
23317,dlKtWcBoTRiBlJB1YwaNfLXAAeeM,OctupleMage17,5.570,62
23318,dlFtipSb8EJxLj70U78e8Ol8Le8Q,HentaiHomie,3.786,30
23319,dl5jdW8qiPzWoxJCGpUZScCOp5Z4,Starlight Saphron,2.884,32
23320,dl2VctA3XEBcibjuNkYwI5pCOQdu,Fruits,2.035,1
23321,dl1XGdVDpHDvgwLArHYp8cNTLSlm,YourFavTransIcon,3.803,51
23322,dkzRRK5I71hHlEVOzoZCz2Et6TYv,hellall-american,2.078,2
23323,dkxw2zVBS86li80WnuoDZdxYhDDG,Marisa Kirisame Nendoroid,2.813,12
23324,dkvnTY9uL4cQCb7blev9kmBPQOTZ,Clueless K9,3.730,28
23325,dkro7lK5taPDSSPGOby6C88oz2NY,Link,4.143,60
23326,dkiaPzr56aHeiiPjea89XcasYIm7,Youhion,2.006,2
23327,dkditk2lddJScVx3QJI67cqnEu2P,",, kirakira .",4.296,75
23328,dkdCLfIEogz71AMhGD58Ra1hWJtu,Ron/Flame,4.424,20
23329,dkb63fMI4rUdRZQokA2cgBLQG0JD,Ronnie071,2.061,3
23330,dkZiw8o71p9DPz4CpdTQKAD8O41G,Aethyer,2.871,17
23331,dkU3K0mK4BzyqHW7AVEKkHwtJpsr,Gernhardt Reinlunzen,3.921,105
23332,dkTXkpVqa3bU7U3Tj7oBnEzFIjH9,jonkanderson,2.096,10
23333,dkRjPXyXucyPyRjAk5LSK7MkBnIR,SharpStone456,2.615,12
23334,dkQ1C1nScK1tL04zSuyk9p4GIqhn,garai_JLS,2.120,2
23335,dkOtTYfRHkJHZwT0qoD6dMtPet6v,lillie,2.768,22
23336,dkNFvnX5EDTeJraNISZzKOOd1YKc,Jobin,2.070,3
23337,dkIWpBYoZkRD5VXbZOVwUh1Ec26X,tralalero tralala,2.563,13
23338,dkDkRb0iqqyr16YBFKWfBNPemyFH,khuj,2.400,20
23339,dkBiM29OvBm0nipAVSwMBmnBK75a,Situ,2.257,7
23340,dkBKURKiSddfQqPpKiD7wJuwI8LU,Swabyswab,4.638,119
23341,dkAiV4PNyrDPG0rd7ajoB1W04vA7,Ceres,2.674,7
23342,dk6DFh7kCzMXZwt1AVym11d3QBiZ,Milkshake,3.514,29
23343,dk3UXlp2l6d2mbXAMjBOFoiXu5kQ,Kiio™,2.047,1
23344,djxF3ol0KqOb8difstv042ZKwLxK,Lily,2.009,1
23345,djwRpHhppXxCYpQTxtyPnUwD1QK0,Iroloinux,2.368,11
23346,djhDj9H5NhDxPgqg24y0h0uMBCK8,Nikuhara,5.334,62
23347,djXFLwS5bsPV0esUmn9UWNWNS5fW,UnhingedSense,2.897,31
23348,djWrsCbFy0eIcKF2SIMOvrVQDnKY,Night_Bartown,2.349,10
23349,djVgMuPWsUsXRP2JNtdgTsix7Lf3,WatchWill,5.428,83
23350,djMJXFfMfzCTk8bfFPXB4YHFjjU9,Cryll325,2.361,8
23351,djLYlO3mq59YxcPyRdtDZaFXklPP,El_Bobinio,2.007,1
23352,djJLlXyFcYRu8qmgg12JuCT69c4q,everSleepi,5.118,151
23353,djI87JfkluYXEPV4aBca5t30I1tF,Arcueid Brunestud,2.073,2
23354,dj2pteCvPkiQ9jpTM7AEXnFjoVeA,helgiscreed37,6.135,229
23355,dj2SLus2C5SOd5pZ6sRGmPOcsIwN,DankPrism782,4.279,33
23356,divYeNQBsCuXgONb8yUD1j4r98gY,Neip,2.086,4
23357,ditqN47MwluZko3OFeghMxF5HDJL,InariFoxGoddess,4.716,94
23358,diRlk7L74Fj1WjKEA9g7DDNSO9a0,Ir0nAsian29,2.854,13
23359,diLaaDO6WhGxd6DgLVCE4TxtShoc,chargedcreeperMT,2.063,1
23360,diIPokityKzTWWgIl0pcZlHMorPI,hinamaru108,2.011,1
23361,diI8uhwi8BVsuw348Erj1QAFzSO1,Steak&Cheese,2.065,2
23362,diG2Kgav47w1z8Imctcex3LSS4k7,Seven_999998,2.008,2
23363,diEtu4wExgrZNuYQYOLi6Z3qmbJo,LordFraug,2.024,1
23364,diBi8ZpmXWY30Nsja2PIM54Z9J5d,The Milk Man | Orphan Collector,4.320,65
23365,di986vvRMufTVJKyjQ8vrMFcht1N,gwendal.lambert.35,2.103,5
23366,di7uI5ROd4e0HevgJGetskA6hYNc,Moka is Existing,4.956,64
23367,di6acKQqOdVueWjs43JIayp7xeJK,.//Orchid,4.645,74
23368,di0SOESt2JRLRLM96OE4UFDU5gBU,Facade2358,3.438,92
23369,dhyu3eVcXAkhQGf54BzxbFyLBVEM,ThrowingBricks,2.194,6
23370,dhxZ86M7xYsJnq9gJnOaGFZS8UTX,червячок варвар,2.783,11
23371,dhxO3NdeQ3z1e7WCp3RX4lE1G3DE,Exycutioner,2.590,10
23372,dhpe7b8SIAgoDP19GPCgSMZwIKiV,WingedRobot,2.613,17
23373,dho2iU3chcYzHMyqMSFpyJCAIRdL,Ouroboros,3.234,29
23374,dhnxPVJGZtCMwtb3dXANMnLDSVpM,Cheeze_Borger,2.596,15
23375,dhlldwsUPegAGI7IEjKcntlITZ3q,Okaylobster,4.045,80
23376,dhlfOmOagdZ2VC6zSOxa7CmTFGLq,DJNOTNICE4620,2.339,8
23377,dhfPP9MpTCpGkLItlz7q1a6xtTUt,Fenekino,2.258,5
23378,dhX6xj0UjfJHiIGwsnYZVv3sbYE0,PaperValerian,4.079,106
23379,dhWb2riewGNXHoP8urCPml4pA17T,ProLilchief32,2.007,1
23380,dhEeTJEZVg1LCD31B97MildbneRF,jerry-poopee9,4.638,72
23381,dh8fMxIxcw5g5GcSstbCdPJ2zL8B,hazelnut,6.074,93
23382,dh6Ioxx0HGEIT0iojHNZRQ4Ux4gQ,Jax,3.403,29
23383,dh36f6llW0iwxB4NdRbi8xjSehHz,Tenacious_Tiddy,4.057,212
23384,dh22W4vBOtCW0k1vZtbYUGfHtHLU,arthur737503,2.862,14
23385,dh1I924S4b7yBLZ5Fz6RJdJR8gGQ,MamaConejo,2.608,12
23386,dgflycibqHOFy6u4SzNUmYeJkPZf,spookfish,2.599,13
23387,dgaJgEMhNbLhkafqp3jHKGJdan87,tsuchinoko researcher,3.313,29
23388,dga51hJ9TOf1Y2IuRnga2zVz0KqK,SpaghettiSax,2.048,1
23389,dgR6sQBcSIVX6hpQCA7flEghM20P,Kptn Howdy,3.450,20
23390,dgPufH5lyTJsoFQltmkz1HyBaveH,Daniel Fortesque,2.015,2
23391,dgP2c4zKzDGU7svtWTNRNuoW56Lx,Jeffpololol,2.368,10
23392,dgNBFP48tgsAA33F4imjez3Putlh,goobster,4.954,32
23393,dgMSMUyWdiLmO8qwsZgwYdx6Stoe,Kaffe,3.454,34
23394,dgMIPEU4qygTdJ11cogw4qD9zhox,austinman239,3.316,53
23395,dgLkXJESjZNT7rcRm1kNNRV7GeNL,ham,2.096,5
23396,dgHdVTnBkKuhg76guZQtvjJIOwuI,Ethanull,2.048,2
23397,dgHSd30rv47tEuROppE4BLfDeNd2,MeueM,5.150,97
23398,dgGKd6KBEDGsOd4ulTvKvhxcvaKJ,Sheferd,3.806,49
23399,dgBqqYdYAf5vC6V5SXKMdm40zTbq,Dr. Chud,3.812,25
23400,dgBlIlpUKYVn7uEUfC93nxypKhf9,Sir.Lock of Holmes,2.036,1
23401,dg9M6ABIwgPSgUrNl4TRXHmMTNG2,StancherK,4.071,58
23402,dg7UnsEKRjJh1TWi2VsKuMxkYynA,Sh rp,3.684,37
23403,dg6nnq9qjTli6xxRiKMEllwiIjXd,KyleKaster,2.590,7
23404,dg0SfbWCrO08pBiDiBuPHxG5SPPU,Token_Healer,2.033,1
23405,dfxDiEcLhhPhrJBGG2e1ClzGCdc1,Ashley,4.525,67
23406,dfvpwu6EGzD0FrdoeEbTp8rakoT5,Perteple,2.908,12
23407,dfow2zv970PaxxnPqkcnWyuN0DpA,Potion Yeller,3.991,64
23408,dfo5KJiZKOl5MGO4CslrNbaU501E,Haunted Pizza,4.116,102
23409,dfkiXBPbv1mrIruqi4YsHM6ufdkJ,Ksaihito,2.743,14
23410,dfjnSpDTF0kAdLnhUkBPYgx2bMr9,owlishastronaut,2.358,8
23411,dfjVlsslh9gMHMsfacOgW09PLq4q,Riskbreaker,2.132,4
23412,dfYxaz7zlj8eklcDylTPdEKF8rKg,Delectable,2.073,2
23413,dfT6KodJPbTdHadLT6ePwa1pJazg,Pickross,2.052,3
23414,dfRh6gp7mfEm0bncvPsYgNV02HhU,MaplesZz,4.345,20
23415,dfQvdbBvmh1uEIV6lHSM7Gq0B9TL,FrostyTheNewbie,5.006,49
23416,dfNKmVOgXICzRWIcpsKwDFrKqacD,CookedCat,2.232,6
23417,dfMlQ10RoEyG8IFmfM3ZDErUQJ8D,Bortis,8.113,150
23418,dfF6xTnxV5orKgOlxi6LOpy6gMFP,IndieAlpaca,2.153,6
23419,df7s1dRRGhJVyc6hpkJQJtcer4Hk,Elliante,2.480,11
23420,df7M7cmXwNf7KSUsk4eJ6t3pLoRM,Terrific Tales,9.213,114
23421,df2ZOzUKDkEsxcx7bLBKhrzPH2WY,nothing82712,5.889,140
23422,df2XB3timXIXB7NjdOQbIXN8KtJC,spiderweb904,4.010,53
23423,deu1K4QV41sE36nIjjsiwNhi3U2V,Alvin897,3.232,24
23424,deoeD51zyNx34pqJQbnweN7Zl9OX,cloverblack44,3.612,60
23425,demuR5JoSIL6vkLBFp9axTMKi4NG,Crispy,2.232,6
23426,dehuFSyQHdZrxNbStsISS9sPSo5K,liability,2.024,1
23427,def50cJCmjxgvLGmmudGfSOmZmma,Lordkurusu,2.179,8
23428,decShNkk3m2wpN6nU3hrN67yEUH1,Burkstein78,2.200,5
23429,deZe3o4bNmmAWmdpEWVZxpTeZ8o9,Mercury Neo,3.449,18
23430,deZBzsmuxmVE78JwdacPO1klDdcv,TheTwilightCat,2.371,7
23431,dePJ5Hs44PrlcFCfXPAv7GcgKRuS,Moldman 63,2.688,19
23432,deO3lMbA7PRwarH8QLWkSRtMyR6j,Ahrishuwu,2.345,6
23433,deNlFomQdTP411JiT2uEFViNzCqy,Ozzie,6.819,126
23434,deMNVVyP199y3wsAjIaeIOps66UH,cato,2.638,9
23435,deLn9w0FVIB9JSbsebeNV7AFUfFv,LucianNoname,3.151,15
23436,deLXWNTOodg6URxYYi802fXQ7llb,Cinnsanity,3.083,26
23437,deLKKviWb4OI5oTdhNrwYsNjnaoj,senorhappy41,5.820,43
23438,deBeu2S8AMdy6ud8nNc7XjmwCgMf,keZu,2.833,13
23439,de86R8hZgid7ZJDlJKU9pkOu2iI0,BearyStruggles,2.046,3
23440,de86QLbB83DNPhbq4CCeEcAODc0G,Y E S,3.773,91
23441,de5OnzaWPn5U8lj2oI9gWLgyhh4F,xXMB-ScopezXx,2.060,3
23442,ddy99BnsMCKjTHwaCrM7BdZ0pBCT,bulmung,2.188,6
23443,ddtB2NJBTrLZLKUMltBUiXaxFFz6,Hagar_E,2.030,2
23444,ddrdfOuhCpH3IRVLHQdUXwyhkEK1,Nickname0120,2.002,1
23445,ddqp4ObvsBeZbLiAf5msvxmwFU9F,AsianSunrise,3.821,26
23446,ddoEqMBpnbyHrm3UPLGDEAYuJosp,Maya,8.981,255
23447,ddkY1I7Soz2nXIsezgVCLPr9WYMr,thedoc1798,3.691,42
23448,ddeLcvAgkxgRVibSvoMyqeyRsJq8,Zeri,4.048,27
23449,ddd6BPBYmYGWXnSWPjm4032humQq,IGoByStar,2.566,9
23450,ddcv9DvH6S5M89vGJCh0XeomM9iz,Callie L,3.895,43
23451,ddcNqOTXdLg0FLvzeVEViYyzAYzh,Naia,2.189,7
23452,ddcEnGcD2Qb6VSLQiEaF7yblNMWJ,Nishikigi,4.097,190
23453,ddW4eaxX36LS6pgiQsJR3ej1PJ7f,Tal,2.113,4
23454,ddVlxbQU1KeLX6yfqqqim1AxHM86,FloraMerigold,2.005,1
23455,ddNZDDfbLP0Hjo0ZdNfoRx5tv4ar,Rowan,2.279,16
23456,ddKJLrzhpYfGtQg7kFBBhZKivg2d,Alassio,2.053,1
23457,ddE6eYVYQioOxsOWE89EmcLLHjQC,voidthefirstgod,3.104,27
23458,dd4KjhHmLU3miwfzAVUOsTDKHNLc,APG159746,2.348,29
23459,dd3O1mLQPMCyknnA2sQZiRscjPT2,rowland851,3.347,28
23460,dd30S6XrK3ocdidTOfHEgC9pc8dr,MereCoolDude,4.470,112
23461,dcwDTYnacKhMH0VosClMye9IP4HK,WitchyDrop,4.995,97
23462,dcvNPLqfhhk0VDm34X1ebZgI51FX,TeethFlowers_,3.035,21
23463,dcsaUU88KplJxldA5sojaDaYmTqP,zyzsdy,2.018,1
23464,dcrD8MLxuBl5QchR3l9bw6uf9Ate,SpeedOfLife,2.714,13
23465,dcpBEXl0CCB0rVwRJaMQRi3Rdr7P,Snatcher,3.533,31
23466,dcltCiLfZa7L7ZjmbnVMpPdmZ2wv,fish,2.077,6
23467,dciR9nQa12mEHCKGgVVg9oCz4F1u,Poichland,2.079,3
23468,dcT9YYslq2asN0OLrCHBHvAl7ebE,Bonsai Boi,2.021,2
23469,dcR21lDZJZxEQDT8wnooPrgdUfYt,Graytherat,2.050,5
23470,dcMy9e8j4x2tnCm1mFY8uaxxwWHe,addyhillcrest,2.545,11
23471,dcG5KjsFNTZfbdbCZ9JDVgbAt9Vt,水谷雫,2.931,19
23472,dcAPdWqL7SCuS5yxQE626ahHCPDb,johnoo00sp,2.069,2
23473,dc9uEElwecuLoyOUJHgubKXOmmec,Slime,3.593,30
23474,dc1cNcNC30GOa4XwAflutucx7IRs,Salmohella,2.019,1
23475,dc1cB4wQtkNYPAEqU1HMMNFMcwkS,KingStuntmanDan,2.346,5
23476,dbzDW9VLZcKRCJ6lDpFvXPhzwziQ,Бульк,2.025,1
23477,dbxsgc2bxAAWt7mxWM3lSuIYK5gY,thebestoftimes,2.055,3
23478,dbwgMxxmysZ5CU2H2QtJFLv3PDmg,Kelgand,2.560,11
23479,dbv2BRjen9j1KH2YO9ZOLLqORmCJ,zz,2.040,2
23480,dbhsn7rERbiJxQqpwgsnUnNZIupD,Majattack,3.408,20
23481,dbhH4oTtoDDOZDYZzTRKCgMkbUsm,Xeluior,4.156,134
23482,dbgO71HA5QPcJ6pKRLmIuD0ACU2W,nitronik.exe,2.079,4
23483,dbfX6FBFSLA7tYZ9IBwHPhuAikCM,LuiTufeen,3.766,60
23484,dbdGHb7AjZ2CoDNRUNNhWmZluc7Q,NaomiCreative,3.043,50
23485,dbbHA3OWYJSVocedkP0j5RjrZc9s,mshjm,4.350,79
23486,dbaugp5exuE6I38B2FCsjRZTLbtm,Dust Eater,5.039,55
23487,dbXKQwVjVXTEhffANKvVJk6pEYWk,Architect Yu,2.093,4
23488,dbPwBix4ciPS1M63tfm1lNIUU7Ta,Chuck Norruz,4.259,85
23489,dbLHmTfZCbPF3yevLqcazDBuzzfO,Fingerly,2.132,3
23490,dbH2fXxH32w1heZi1u9rwxgWySxP,icrackyd,4.107,53
23491,dbArGXRlIoK2W6rIkCUu9gE54nMP,Luna ♥,5.203,82
23492,daxom1EpawjFXSA2THbSPFpRQfk7,szymon22335,2.683,12
23493,das4Z34bjvF5ZsLiHhv7MTJg4poI,Golden Ladybug,3.429,57
23494,daoquC9UxEqQMgJiVKhYZdESYKtG,CrunchyTheKid,3.468,28
23495,damsgXkWO1RYGU2kEx6VsM5OX6p2,Jackie_Corgi,2.437,6
23496,dab4wGWsNhcXhk8kOwbR9z8jUQK3,svld_6039,2.160,7
23497,daWqaMlEGclpzidXLAux1hj2z9jx,menherapilled,2.882,10
23498,daQ78tGbp81En6fI8eT3pLxKuJKi,Billionghulk,2.865,88
23499,daQ5nwi5m8myCQQSav8NPEJ0pZSA,Pieguymysteryman,2.338,5
23500,daMxe4YOQU3zFHwEZz79X19CoOf8,Unsouled_Ghost,4.867,143
23501,daCVHCmLsfW8ePDtCElOvqq7htKQ,PennPal,3.368,15
23502,da5UcEyy9jTPs4kpGRNCSjXtKdQr,Kazuko,2.146,6
23503,dZyTS9NubIJNMsSUO17NhN3HBSE3,Ciellie555,4.216,69
23504,dZwcB4sRvrEKoHO0D4p51Q8Y7OMs,Sophie,2.580,29
23505,dZvogYWx3yYeGFdLiS7qv1ZqMCit,DondeMiPants,2.006,2
23506,dZj8oD1UMZeJCKzhDCBUnYJfyTvS,SparkyJ_32,2.088,3
23507,dZZd7SwaOLe6NpOJviilrLNxqyif,Evee Nyx,3.057,19
23508,dZZ1urrIXL0LclC7rVNtFYlnCejt,VertSyn,2.353,8
23509,dZYsFCE8zYUsfOLjzz0eFxjLHb5I,Stage Hazard,2.017,1
23510,dZTZKOsSCy1yJeoZdbZMYaM9jnBa,blue,3.109,24
23511,dZRrkcQoDzikABLaMgttE4SiEBdU,Neco Arc,7.892,92
23512,dZPGCBjmavZnc4ykNn9pmaP8ub4E,Tyrex Gallone,6.185,69
23513,dZNLNBu1sjivtfR8J9ALJV8dyhzE,MRQA,2.119,5
23514,dZA6CUjkIoRhgxL5ADuzRjONNaGR,kt505101,2.373,16
23515,dZ9vtCJvzs3M4EfzlN88rnix0kg3,Quinta,2.018,1
23516,dZ4LnU7ddWCwCKkyVfWlAtnW4ZOb,Dragonmegazord,3.722,33
23517,dZ2jlwcH6uV2IKxOvdCrUdyXe1wC,cozmix,2.375,7
23518,dZ29E2CkrUdP9YRecYPKSPzbl8sg,Kuroshiba,2.288,6
23519,dYw4SxbPPKI5haVjmbK3GWRDFaOJ,stellar,2.421,8
23520,dYrKpNVEbXAZA7AyiRIcoJejrieR,XxK1LL3R_B3ASTx,2.168,6
23521,dYkhGQoAX2HSvqlpRJIEWWNRiCrk,Nathan,2.305,7
23522,dYgvFSZc2yKlpwJUJYSZubCsFAmT,Toadgaming,2.098,3
23523,dYf8FddCIA1recWEFlNnPombayLI,Leon the Redux,3.876,42
23524,dYVhrtq1VqRklh7YoaniN0allZZ1,Knight,2.086,3
23525,dYKLIHLp3Fn4QAIfKJ9oBIJJmrWY,Skylin,2.062,2
